Sigma Ratio Sc_solvent Sc_all Rho Emol nbonds A11 A12 A13 A14 A15 A22 A23 A24 A25 A33 A34 A35 A44 A45 A55 B Gamma rD kB Fsrp Rsrp Press1 Press2 Comp1 Comp2 Comp3 Comp4 Comp5
16.368 -0.0514802 3533.88 3471.49 6.28 35040.522 1012 -114.37 -164.69 0.0 0.0 0.0 -74.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 79.83 12.35 1.11 54.1 26.1 1.05 52.422 -0.547 0.978 0.022 0.0 0.0 0.0 
5.50654 0.249203 4579.41 4443.75 6.81 20852.809 950 -45.9 -81.24 -31.67 -51.87 0.0 -22.34 -4.02 -21.67 0.0 -34.86 -64.84 0.0 -107.2 0.0 0.0 66.75 15.3 1.46 31.6 51.9 1.07 381.083 -0.497 0.943 0.022 0.017 0.018 0.0 
11.1974 0.169947 453.055 443.958 7.08 28069.258 1315 -50.0 -62.5 0.0 0.0 0.0 -20.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.97 13.37 1.39 30.9 40.1 1.07 85.825 -0.629 0.976 0.024 0.0 0.0 0.0 
17.5638 0.176003 3852.11 3852.11 6.41 0 0 -77.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.99 14.26 1.58 0.0 0.0 0.0 98.67 -0.955 1.0 0.0 0.0 0.0 0.0 
2.71015 0.297854 916.729 900.038 5.09 13662.964 834 -37.13 -51.61 0.0 0.0 0.0 -87.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.53 14.67 1.18 22.6 85.1 1.06 66.127 -0.164 0.979 0.021 0.0 0.0 0.0 
6.97329 0.257339 1131.03 1129.24 7.87 2822.3102 121 -56.66 -80.46 0.0 0.0 0.0 -72.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40.8 15.22 1.27 34.1 58.9 1.09 282.662 -0.599 0.998 0.002 0.0 0.0 0.0 
0.693044 0.253253 1502.42 1477.17 5.53 6329.3254 343 -28.19 -44.26 -41.16 0.0 0.0 -76.72 -98.97 0.0 0.0 -89.09 0.0 0.0 0.0 0.0 0.0 37.37 13.23 1.64 26.0 30.4 1.08 51.469 -0.382 0.976 0.016 0.008 0.0 0.0 
22.266 0.159112 1287.9 1287.9 7.14 0 0 -96.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.45 13.74 1.36 0.0 0.0 0.0 130.173 -0.938 1.0 0.0 0.0 0.0 0.0 
14.6858 0.193989 6503.8 6503.8 7 0 0 -68.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.97 12.5 1.6 0.0 0.0 0.0 401.898 -0.772 1.0 0.0 0.0 0.0 0.0 
16.5603 0.193498 13158.2 13158.2 7.3 0 0 -85.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 66.82 12.06 1.62 0.0 0.0 0.0 316.271 -1.021 1.0 0.0 0.0 0.0 0.0 
13.8625 0.0303082 1.04002e+11 1.03595e+11 7.91 12338.119 420 -79.91 -152.63 0.0 0.0 0.0 -99.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 75.14 13.71 1.01 40.6 50.1 1.01 525.347 -0.477 0.993 0.007 0.0 0.0 0.0 
0.931902 0.216936 9611.11 9422.38 7.65 28828.064 1178 -32.65 -5.22 -18.61 0.0 0.0 -96.93 -157.03 0.0 0.0 -68.13 0.0 0.0 0.0 0.0 0.0 67.47 15.76 1.35 35.8 56.0 1.08 744.983 -0.291 0.98 0.015 0.005 0.0 0.0 
11.0759 -0.16723 9.89409e+09 9.89409e+09 7.98 0 0 -72.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.29 13.74 1.42 0.0 0.0 0.0 574.589 -0.728 1.0 0.0 0.0 0.0 0.0 
13.5896 0.237742 5188.25 5188.25 6.51 0 0 -68.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.01 12.15 1.64 0.0 0.0 0.0 243.622 -0.775 1.0 0.0 0.0 0.0 0.0 
8.89519 0.345037 1.91294e+10 1.91294e+10 7.93 0 0 -50.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62.79 12.69 1.55 0.0 0.0 0.0 566.515 -0.62 1.0 0.0 0.0 0.0 0.0 
11.4482 0.120157 343.23 343.23 7.7 0 0 -59.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40.17 12.98 1.13 0.0 0.0 0.0 224.757 -0.47 1.0 0.0 0.0 0.0 0.0 
11.7301 0.0996887 408.518 399.403 6.68 9833.8753 1025 -61.56 -32.63 -115.73 0.0 0.0 -41.22 -55.23 0.0 0.0 -99.26 0.0 0.0 0.0 0.0 0.0 55.02 15.08 1.0 12.1 63.3 1.08 175.927 -0.358 0.973 0.007 0.02 0.0 0.0 
5.79781 0.195997 76.9054 75.5643 6.51 24887.271 899 -34.18 -5.81 -58.79 0.0 0.0 -91.09 -166.69 0.0 0.0 -110.72 0.0 0.0 0.0 0.0 0.0 20.88 14.43 1.19 40.8 64.6 1.03 17.394 -0.365 0.982 0.002 0.016 0.0 0.0 
0.400886 0.334398 148.854 142.486 7.44 63857.369 2504 -12.87 -3.47 -16.6 0.0 0.0 -111.33 -89.06 0.0 0.0 -97.97 0.0 0.0 0.0 0.0 0.0 44.87 12.25 1.02 36.3 89.1 1.06 500.208 2.898 0.957 0.019 0.024 0.0 0.0 
5.21411 0.215618 22516.9 21469.2 6.92 66109.222 2503 -36.26 -24.29 -44.6 -22.12 0.0 -99.13 -162.57 -38.66 0.0 -18.77 -16.89 0.0 -82.56 0.0 0.0 79.8 14.64 1.59 39.23 45.3 1.08 584.53 -0.465 0.953 0.024 0.022 0.001 0.0 
3.32469 0.263601 560.348 539.841 6.57 43866.354 1379 -29.17 -9.33 -50.17 -45.51 -42.59 -96.72 -164.42 -147.98 -172.16 -76.87 -30.75 -76.87 -24.49 -40.16 -37.23 37.1 15.08 1.36 49.3 93.0 1.08 161.394 -0.292 0.96 0.01 0.011 0.015 0.004 
17.0142 0.171257 6049.72 5971.34 6.77 20088.736 660 -83.18 -116.45 -44.92 -161.37 0.0 -33.93 -20.7 -57.0 0.0 -44.96 -72.84 0.0 -48.05 0.0 0.0 67.1 15.86 1.46 46.6 47.2 1.03 190.777 -0.914 0.965 0.021 0.001 0.013 0.0 
12.2289 0.233292 1563.25 1508.9 7.54 25162.364 1935 -44.24 -46.45 -5.31 0.0 0.0 -102.82 -164.51 0.0 0.0 -32.84 0.0 0.0 0.0 0.0 0.0 32.62 15.3 1.58 17.2 34.3 1.01 184.324 -0.951 0.965 0.013 0.022 0.0 0.0 
6.18482 0.386171 62.3826 59.1604 7.32 74323.121 2264 -25.55 -33.73 -45.73 -19.42 -36.79 -92.32 -108.94 -118.17 -12.92 -49.86 -56.34 -23.43 -21.2 -17.6 -88.65 12.2 14.84 1.17 50.73 54.1 1.04 13.43 -0.394 0.946 0.014 0.019 0.005 0.016 
1.52067 0.314559 260.139 260.139 7.21 0 0 -18.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.18 15.41 1.49 0.0 0.0 0.0 97.17 -0.261 1.0 0.0 0.0 0.0 0.0 
0.032641 0.333646 469.4 454.511 7.55 2888.0262 290 -11.92 -14.42 -18.0 -7.27 -21.58 -48.68 -15.58 -68.64 -42.84 -14.38 -16.39 -20.71 -88.55 -163.82 -77.58 28.18 13.56 1.45 12.5 41.1 1.03 312.947 2.284 0.948 0.021 0.016 0.01 0.005 
8.35398 0.208761 514.582 514.582 6.5 0 0 -46.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.77 15.81 1.32 0.0 0.0 0.0 95.766 -0.488 1.0 0.0 0.0 0.0 0.0 
13.3809 0.119873 2.75482e+10 2.72669e+10 7.9 13368.515 673 -78.13 -108.6 0.0 0.0 0.0 -114.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.7 15.69 1.12 25.4 32.8 1.08 484.104 -0.555 0.989 0.011 0.0 0.0 0.0 
10.064 -0.102285 6114.76 5847.27 7.26 34879.744 2048 -53.98 -30.23 -103.1 -43.18 -10.8 -99.67 -60.8 -131.56 -148.51 -50.1 -84.67 -37.58 -91.33 -175.35 -75.68 56.6 12.2 1.67 22.23 96.1 1.01 362.777 -0.786 0.951 0.011 0.007 0.025 0.006 
0.350998 0.336335 44.198 43.0371 3.65 11698.805 610 -23.54 -17.18 -16.71 0.0 0.0 -42.85 -9.0 0.0 0.0 -22.89 0.0 0.0 0.0 0.0 0.0 79.33 13.88 1.25 27.3 43.8 1.05 8.131 0.365 0.965 0.012 0.023 0.0 0.0 
16.7664 0.199924 9643.09 9643.09 7.66 0 0 -83.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.97 12.29 1.55 0.0 0.0 0.0 282.441 -1.013 1.0 0.0 0.0 0.0 0.0 
3.18164 0.109532 779.836 747.981 5.21 11620.747 325 -34.92 -59.36 -32.82 -40.86 -19.9 -110.48 -143.62 -57.45 -218.75 -93.09 -157.32 -157.32 -54.18 -80.19 -92.23 68.4 14.82 1.23 56.4 58.0 1.09 76.853 -0.172 0.951 0.002 0.016 0.023 0.008 
0.215145 0.335236 45.8956 44.7623 3.9 8930.5354 743 -12.67 -18.88 -3.42 0.0 0.0 -68.65 -24.71 0.0 0.0 -18.68 0.0 0.0 0.0 0.0 0.0 33.32 13.01 1.44 15.6 86.5 1.04 12.118 0.91 0.975 0.023 0.002 0.0 0.0 
0.306733 0.329338 101.955 101.955 4.65 0 0 -21.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 45.27 13.76 1.29 0.0 0.0 0.0 26.993 0.196 1.0 0.0 0.0 0.0 0.0 
101.891 0.0406832 1377.89 1328.9 7.8 47656.661 1309 -105.82 -57.14 -82.54 -92.06 0.0 -113.11 -71.26 -225.09 0.0 -119.86 -148.63 0.0 -65.7 0.0 0.0 46.13 13.72 1.12 57.3 95.8 1.01 39.886 -2.652 0.961 0.017 0.006 0.016 0.0 
4.4645 0.160113 8902.18 8786.96 5.78 10499.664 423 -43.2 -60.05 -45.79 -5.18 0.0 -59.06 -83.87 -50.79 0.0 -35.04 -43.45 0.0 -38.89 0.0 0.0 76.69 14.52 1.46 36.8 42.8 1.1 189.402 -0.378 0.965 0.011 0.014 0.01 0.0 
2.90691 0.473227 485.293 482.476 6.67 7512.6097 364 -23.88 -32.24 0.0 0.0 0.0 -42.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.96 14.37 1.6 29.6 40.3 1.01 99.221 -0.46 0.993 0.007 0.0 0.0 0.0 
9.79751 0.226781 16145.2 15859.6 6.74 18823.798 1038 -83.31 -43.32 -62.48 0.0 0.0 -19.96 -11.58 0.0 0.0 -18.79 0.0 0.0 0.0 0.0 0.0 79.22 15.3 1.56 25.6 83.0 1.07 310.266 -0.885 0.969 0.011 0.02 0.0 0.0 
3.15049 0.206955 2893.22 2836.98 5.84 12715.193 900 -32.27 -23.88 0.0 0.0 0.0 -79.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61.93 14.83 1.44 18.6 95.8 1.01 175.852 -0.264 0.98 0.02 0.0 0.0 0.0 
13.052 0.190939 1.85973e+10 1.85973e+10 5.77 0 0 -80.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 78.74 14.79 1.11 0.0 0.0 0.0 72.145 -0.472 1.0 0.0 0.0 0.0 0.0 
1.2346 0.457102 1763.45 1763.45 7.3 0 0 -27.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.92 15.9 1.45 0.0 0.0 0.0 409.603 -0.316 1.0 0.0 0.0 0.0 0.0 
0.282842 -0.0781408 149.494 146.673 6.35 20909.284 943 -22.72 -16.59 -42.71 -11.13 -24.08 -45.68 -63.95 -84.96 -30.15 -66.41 -129.5 -71.06 -110.92 -148.63 -97.63 35.57 13.33 1.19 30.53 71.0 1.08 151.351 0.01 0.981 0.002 0.005 0.002 0.01 
9.25378 0.0786242 523.494 522.575 6.63 1853.504 50 -63.0 -18.27 -72.45 0.0 0.0 -55.38 -88.61 0.0 0.0 -12.51 0.0 0.0 0.0 0.0 0.0 67.45 14.9 1.1 58.5 68.2 1.1 268.23 -0.377 0.997 0.002 0.001 0.0 0.0 
11.7074 0.181582 1070.36 1052.09 7.12 30764.499 1034 -70.0 -16.8 -42.0 0.0 0.0 -16.78 -21.14 0.0 0.0 -11.69 0.0 0.0 0.0 0.0 0.0 43.23 15.08 1.37 45.5 96.0 1.01 114.318 -0.747 0.981 0.004 0.015 0.0 0.0 
3.87304 -0.529392 102.62 101.233 5.29 11447.43 578 -36.27 -47.15 -7.98 -54.04 0.0 -104.94 -111.24 -146.92 0.0 -48.63 -90.45 0.0 -103.5 0.0 0.0 39.01 12.39 1.13 26.9 88.5 1.03 18.434 -0.197 0.986 0.004 0.007 0.003 0.0 
7.30161 0.227607 10786.8 10769.1 5.63 1073.7056 88 -64.81 -29.81 0.0 0.0 0.0 -14.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.49 13.23 1.46 16.3 71.9 1.09 87.149 -0.533 0.998 0.002 0.0 0.0 0.0 
2.61919 -0.818747 142.971 138.175 4.53 12314.434 554 -29.48 -9.14 -22.4 -14.74 -37.44 -37.56 -37.18 -73.24 -17.28 -38.85 -55.17 -17.87 -22.02 -30.83 -106.33 55.72 12.48 1.27 32.2 63.0 1.02 16.198 -0.084 0.958 0.004 0.022 0.009 0.007 
4.77887 0.267171 1320.2 1288.32 5.51 33294.081 1061 -51.77 -46.08 0.0 0.0 0.0 -114.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.16 12.52 1.59 47.8 95.4 1.04 8.882 -0.591 0.975 0.025 0.0 0.0 0.0 
22.2791 0.107873 8.13031e+09 8.04759e+09 7.76 25410.212 1085 -90.29 -58.69 -87.58 0.0 0.0 -56.53 -95.54 0.0 0.0 -90.09 0.0 0.0 0.0 0.0 0.0 59.48 15.56 1.27 33.3 83.0 1.04 226.49 -0.856 0.97 0.012 0.018 0.0 0.0 
8.89179 0.232325 1548.09 1517.52 7.88 30089.231 1120 -32.51 -18.21 -9.1 0.0 0.0 -40.92 -15.55 0.0 0.0 -86.57 0.0 0.0 0.0 0.0 0.0 28.89 13.19 1.66 40.2 49.2 1.05 262.591 -0.771 0.98 0.014 0.006 0.0 0.0 
16.6332 0.144202 5699.69 5596.78 6.11 40079.876 1098 -86.48 -144.42 -84.75 0.0 0.0 -44.98 -20.24 0.0 0.0 -76.1 0.0 0.0 0.0 0.0 0.0 69.72 12.04 1.42 57.7 93.3 1.08 69.563 -0.705 0.975 0.011 0.014 0.0 0.0 
2.56802 0.386004 40.3531 40.3531 5.27 0 0 -18.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.93 13.28 1.36 0.0 0.0 0.0 1.099 -0.177 1.0 0.0 0.0 0.0 0.0 
10.634 0.119346 857.677 853.889 6.31 6818.8368 264 -64.17 -98.18 0.0 0.0 0.0 -103.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.75 13.17 1.32 38.5 86.6 1.05 135.938 -0.502 0.994 0.006 0.0 0.0 0.0 
0.00556474 0.333485 145.523 142.159 5.37 24165.161 752 -11.45 -20.95 -19.01 -8.47 0.0 -88.64 -36.34 -70.03 0.0 -18.69 -22.43 0.0 -78.94 0.0 0.0 42.71 15.56 1.22 49.8 34.8 1.01 101.824 1.718 0.974 0.008 0.011 0.007 0.0 
16.0867 0.155596 9142.29 9018.05 6.09 32896.335 949 -73.97 -110.96 0.0 0.0 0.0 -20.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63.92 14.31 1.6 54.3 93.2 1.06 79.537 -0.897 0.98 0.02 0.0 0.0 0.0 
5.67233 0.251386 1091.46 1091.46 5.11 0 0 -42.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 43.47 14.01 1.66 0.0 0.0 0.0 0.352 -0.593 1.0 0.0 0.0 0.0 0.0 
6.08358 0.240635 2881.24 2734.2 5.68 52049.115 2367 -47.76 -68.77 -24.84 -85.01 -79.28 -101.46 -147.12 -154.22 -174.51 -66.41 -104.26 -117.55 -33.97 -22.42 -17.72 54.28 14.16 1.42 29.3 84.3 1.06 56.941 -0.437 0.946 0.014 0.001 0.019 0.02 
1.42706 0.541868 596.733 586.779 6.5 17053.345 958 -28.46 -51.23 -27.89 0.0 0.0 -64.22 -39.82 0.0 0.0 -11.04 0.0 0.0 0.0 0.0 0.0 67.47 13.61 1.05 25.0 41.7 1.1 382.002 -0.01 0.976 0.005 0.019 0.0 0.0 
0.804911 0.00815182 823.971 790.311 7.39 51544.756 1373 -20.3 -9.14 -28.42 0.0 0.0 -119.66 -64.62 0.0 0.0 -75.45 0.0 0.0 0.0 0.0 0.0 28.37 14.27 1.53 59.4 95.5 1.05 242.979 -0.105 0.956 0.02 0.024 0.0 0.0 
7.02963 0.113868 227.059 220.118 7.97 67016.106 1824 -42.27 -30.01 -77.35 0.0 0.0 -86.84 -46.89 0.0 0.0 -22.51 0.0 0.0 0.0 0.0 0.0 34.41 13.88 1.04 57.9 60.8 1.1 292.717 -0.294 0.969 0.015 0.016 0.0 0.0 
13.9954 0.149857 117.704 115.128 7.92 31450.013 1114 -42.91 -25.32 -80.67 0.0 0.0 -113.46 -153.17 0.0 0.0 -110.32 0.0 0.0 0.0 0.0 0.0 18.89 12.85 1.33 40.8 94.1 1.08 43.09 -0.728 0.978 0.021 0.001 0.0 0.0 
11.3242 0.227006 2469.46 2469.46 6.12 0 0 -62.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 64.1 15.39 1.31 0.0 0.0 0.0 134.289 -0.493 1.0 0.0 0.0 0.0 0.0 
1.87763 0.407349 621.152 613.471 5.97 17247.03 531 -32.44 -53.53 -12.33 0.0 0.0 -94.31 -116.0 0.0 0.0 -25.06 0.0 0.0 0.0 0.0 0.0 43.24 12.19 1.41 50.4 25.7 1.06 110.337 -0.262 0.984 0.003 0.013 0.0 0.0 
13.7304 0.132962 3011.92 2931.36 6.44 54167.172 1510 -72.26 -96.11 -115.62 0.0 0.0 -112.7 -149.89 0.0 0.0 -103.65 0.0 0.0 0.0 0.0 0.0 62.6 12.4 1.39 56.4 76.4 1.01 139.689 -0.612 0.968 0.014 0.018 0.0 0.0 
0.058319 0.290509 652.379 645.43 5.88 9003.25 358 -29.97 -50.95 -53.05 -29.07 0.0 -29.44 -17.96 -31.21 0.0 -47.27 -74.69 0.0 -92.6 0.0 0.0 53.67 12.66 1.39 37.2 98.8 1.08 148.265 -0.204 0.956 0.012 0.024 0.008 0.0 
4.82491 0.315246 3720.71 3539.1 6.15 11939.33 1238 -36.48 -29.18 -24.44 -43.78 -52.53 -115.54 -137.49 -172.15 -40.44 -31.38 -24.16 -43.93 -24.27 -11.89 -86.13 46.39 14.53 1.69 12.1 41.9 1.01 131.578 -0.66 0.942 0.015 0.015 0.014 0.014 
0.315502 0.33834 53.8961 52.73 3.69 19082.255 691 -18.12 -4.35 0.0 0.0 0.0 -20.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 64.48 12.13 1.52 41.8 42.7 1.01 12.323 0.698 0.976 0.024 0.0 0.0 0.0 
3.05439 0.130118 472.642 467.802 5.98 9654.1686 502 -36.69 -27.15 0.0 0.0 0.0 -47.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 54.36 14.69 1.09 27.3 80.7 1.08 151.268 -0.175 0.989 0.011 0.0 0.0 0.0 
5.39499 0.443963 325.577 304.107 7.33 86436.396 3567 -37.1 -73.09 -66.78 -48.6 -73.83 -89.2 -106.15 -115.07 -163.24 -80.64 -58.87 -45.16 -18.59 -31.79 -21.33 29.58 14.47 1.13 36.28 53.8 1.08 139.443 -0.322 0.929 0.016 0.015 0.018 0.022 
13.5466 0.151974 11634.4 11365.8 7.22 32009.157 1587 -99.03 -53.48 -136.66 0.0 0.0 -17.14 -8.4 0.0 0.0 -101.32 0.0 0.0 0.0 0.0 0.0 64.49 13.7 1.49 28.9 48.0 1.06 200.468 -0.953 0.97 0.016 0.014 0.0 0.0 
5.85664 0.22047 1404.02 1362.48 6.26 9921.6746 850 -50.33 -59.89 -25.16 -47.81 0.0 -41.67 -41.25 -8.33 0.0 -60.45 -91.28 0.0 -35.15 0.0 0.0 55.51 14.38 1.37 15.2 32.9 1.01 156.903 -0.444 0.96 0.003 0.019 0.018 0.0 
12.4698 0.0026175 1.33265e+11 1.31709e+11 7.87 10844.658 851 -64.47 -120.56 -125.07 0.0 0.0 -71.47 -44.31 0.0 0.0 -66.37 0.0 0.0 0.0 0.0 0.0 52.9 12.55 1.04 15.4 93.0 1.04 313.362 -0.416 0.986 0.001 0.013 0.0 0.0 
1.31264 0.754181 331.007 317.632 6.47 47667.488 2141 -31.4 -32.66 -21.04 -48.04 0.0 -93.54 -20.58 -52.38 0.0 -30.24 -29.64 0.0 -22.3 0.0 0.0 35.55 13.86 1.23 32.2 68.7 1.05 131.62 -0.229 0.957 0.011 0.018 0.014 0.0 
4.54614 0.163197 1605.69 1577.49 7 16591.789 979 -50.71 -8.11 -53.75 0.0 0.0 -117.39 -17.61 0.0 0.0 -85.85 0.0 0.0 0.0 0.0 0.0 67.38 13.83 1.24 23.5 29.7 1.08 424.702 -0.35 0.981 0.001 0.018 0.0 0.0 
6.91939 0.204915 1461.07 1425.17 7.1 17779.327 1317 -48.38 -63.38 -26.13 -13.55 0.0 -84.29 -45.52 -28.66 0.0 -64.53 -47.11 0.0 -60.73 0.0 0.0 54.26 15.63 1.32 17.7 69.5 1.01 334.324 -0.468 0.962 0.014 0.005 0.019 0.0 
4.05243 0.216844 619.126 611.879 6.8 10340.064 635 -43.02 -22.8 0.0 0.0 0.0 -43.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.6 15.42 1.27 22.3 91.9 1.02 328.813 -0.339 0.988 0.012 0.0 0.0 0.0 
7.68274 0.183969 4956.59 4823.57 7.85 45070.312 1822 -46.02 -74.55 -37.74 -66.73 -73.17 -42.65 -22.18 -18.34 -63.55 -29.65 -18.68 -47.74 -45.25 -66.52 -78.28 50.63 14.04 1.43 38.03 89.7 1.02 479.844 -0.562 0.949 0.021 0.008 0.01 0.012 
0.313785 0.409709 456.049 439.422 3.93 10253.769 550 -25.36 -15.98 -25.61 -11.67 -36.26 -57.31 -55.59 -75.65 -111.75 -69.19 -45.67 -113.47 -111.26 -124.61 -43.6 75.32 15.92 1.59 26.3 63.2 1.03 10.357 0.151 0.959 0.012 0.011 0.007 0.011 
0.809019 0.172076 753.634 753.634 5.28 0 0 -22.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.3 13.86 1.47 0.0 0.0 0.0 87.93 0.239 1.0 0.0 0.0 0.0 0.0 
6.29085 -0.172604 798.462 775.221 4.89 12711.214 1131 -35.8 -57.64 -42.96 -11.46 0.0 -31.78 -21.61 -26.38 0.0 -78.5 -84.0 0.0 -81.55 0.0 0.0 41.31 15.37 1.66 14.3 57.8 1.0 3.185 -0.55 0.969 0.001 0.015 0.015 0.0 
26.8391 0.0959647 1028.16 998.425 6.62 17911.528 1172 -107.0 -49.22 -212.93 -38.52 0.0 -38.48 -73.5 -33.09 0.0 -39.13 -39.91 0.0 -44.77 0.0 0.0 57.68 14.15 1.2 21.0 43.2 1.07 14.914 -0.881 0.966 0.01 0.001 0.023 0.0 
1.42448 0.303994 185.455 180.519 4.52 18833.266 942 -36.32 -37.41 -39.95 -33.78 -6.9 -24.12 -29.91 -6.75 -7.48 -15.55 -15.86 -21.15 -71.73 -124.09 -78.17 78.68 15.55 1.06 28.9 26.7 1.02 20.041 -0.107 0.947 0.024 0.017 0.008 0.004 
11.0881 0.114648 2668.51 2539.39 7.01 66591.992 2673 -66.8 -11.36 -69.47 -9.35 -41.42 -17.85 -13.39 -6.96 -15.17 -104.2 -182.35 -97.95 -89.32 -89.32 -57.59 72.94 12.86 1.19 38.82 36.3 1.04 409.588 -0.427 0.951 0.011 0.005 0.019 0.014 
7.1011 0.0804052 198.75 198.75 6.89 0 0 -44.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 43.94 14.56 1.19 0.0 0.0 0.0 203.579 -0.337 1.0 0.0 0.0 0.0 0.0 
1.87083 0.386129 173.145 165.044 4.56 22906.302 1391 -35.45 -70.19 -46.44 -41.12 -40.77 -74.42 -101.96 -66.23 -98.98 -63.2 -108.7 -77.74 -31.07 -42.26 -107.36 70.61 12.13 1.06 22.6 71.3 1.08 15.843 -0.101 0.946 0.012 0.002 0.02 0.02 
5.65871 0.263067 13692.5 13372 6.48 4831.8297 197 -44.89 -45.34 -77.66 -56.11 -37.71 -62.29 -36.75 -101.53 -41.73 -32.54 -13.99 -15.29 -93.78 -90.03 -100.19 72.38 13.6 1.68 36.2 42.0 1.06 338.906 -0.628 0.962 0.008 0.004 0.022 0.004 
1.14228 0.337988 144.737 138.592 6.31 17596.737 928 -14.57 -3.79 -20.84 0.0 0.0 -17.84 -14.09 0.0 0.0 -81.55 0.0 0.0 0.0 0.0 0.0 47.11 13.35 1.01 26.4 64.3 1.07 251.786 1.792 0.952 0.025 0.023 0.0 0.0 
3.91393 0.329922 304.402 290.322 5.65 34583.498 1898 -25.83 -29.7 -47.01 -14.98 -38.49 -92.06 -13.81 -108.63 -173.99 -71.7 -91.06 -35.85 -53.23 -7.45 -81.76 22.64 12.37 1.58 26.23 99.9 1.08 14.485 -0.401 0.95 0.007 0.025 0.005 0.013 
0.843531 0.338532 127.52 123.375 3.69 25429.476 1028 -10.32 -9.18 -11.15 -8.05 0.0 -68.62 -116.65 -122.83 0.0 -103.56 -147.06 0.0 -61.47 0.0 0.0 66.98 12.51 1.53 33.03 54.2 1.09 20.539 1.279 0.964 0.001 0.018 0.017 0.0 
18.1015 0.222835 2.80529e+10 2.80529e+10 7.64 0 0 -96.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61.8 15.81 1.49 0.0 0.0 0.0 165.572 -1.246 1.0 0.0 0.0 0.0 0.0 
1.00727 0.46249 247.549 238.683 3.89 29110.663 1112 -31.3 -24.41 -26.29 -28.17 0.0 -61.26 -97.4 -26.95 0.0 -74.11 -68.18 0.0 -48.35 0.0 0.0 74.45 14.33 1.62 40.33 68.0 1.07 2.568 -0.189 0.963 0.011 0.021 0.005 0.0 
