Sigma Ratio Sc_solvent Sc_all Rho Emol nbonds A11 A12 A13 A14 A15 A22 A23 A24 A25 A33 A34 A35 A44 A45 A55 B Gamma rD kB Fsrp Rsrp Press1 Press2 Comp1 Comp2 Comp3 Comp4 Comp5
16.5462 0.200339 6.72505e+06 6.63341e+06 4.05 14528.413 649 -118.28 -108.82 -100.54 0.0 0.0 -108.29 -44.4 0.0 0.0 -16.43 0.0 0.0 0.0 0.0 0.0 43.86 15.09 1.42 32.2 29.5 1.07 -2.742 -0.971 0.979 0.007 0.014 0.0 0.0 
9.99929 -0.0470267 43.0172 102.871 3.03 15066.346 520 -91.97 -34.95 -103.01 -41.39 -98.41 -15.98 -16.3 -26.53 -18.38 -96.37 -182.14 -133.95 -40.89 -98.95 -13.94 39.54 15.82 1.04 44.2 55.3 1.02 -0.913 -0.302 0.931 0.02 0.018 0.009 0.022 
0.455465 0.33747 171.853 168.743 5.52 15801.912 603 -15.22 -12.63 -17.66 0.0 0.0 -17.68 -36.77 0.0 0.0 -94.35 0.0 0.0 0.0 0.0 0.0 17.71 14.87 1.42 38.8 61.9 1.07 28.608 0.411 0.973 0.013 0.014 0.0 0.0 
10.6208 0.404299 2100.33 2100.33 3.27 0 0 -98.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63.29 12.02 1.56 0.0 0.0 0.0 -2.266 -0.462 1.0 0.0 0.0 0.0 0.0 
9.11247 0.0566557 243.49 243.49 4.68 0 0 -48.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.21 14.18 1.42 0.0 0.0 0.0 -3.133 -0.621 1.0 0.0 0.0 0.0 0.0 
13.3412 0.167439 2967.92 2934.47 5.9 15335.065 554 -71.29 -112.64 -128.32 -156.84 0.0 -116.93 -109.91 -112.25 0.0 -107.27 -209.18 0.0 -53.69 0.0 0.0 55.56 14.36 1.58 41.9 82.3 1.03 10.976 -0.872 0.969 0.006 0.013 0.012 0.0 
14.6205 0.1926 734.922 717.875 4.89 12034.741 624 -74.39 -92.24 -150.27 -119.02 -78.85 -111.76 -163.17 -210.11 -263.75 -117.45 -250.17 -165.6 -15.54 -22.69 -27.95 16.21 14.63 1.3 27.07 52.7 1.06 -4.993 -0.89 0.974 0.006 0.006 0.003 0.011 
1.45731 0.39925 1006.88 988.446 6.21 16185.239 857 -29.77 -62.81 -64.9 0.0 0.0 -57.09 -114.18 0.0 0.0 -69.73 0.0 0.0 0.0 0.0 0.0 59.85 12.12 1.33 26.8 75.8 1.07 243.294 -0.149 0.966 0.015 0.019 0.0 0.0 
30.6028 0.0662192 6095.82 6079.38 5.93 2407.6553 134 -85.68 -17.14 0.0 0.0 0.0 -27.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 77.79 12.29 1.28 25.1 30.5 1.03 84.436 -0.897 0.997 0.003 0.0 0.0 0.0 
8.94894 0.247595 27572.8 26113.5 7.21 60772.811 2978 -69.93 -18.18 -66.43 -65.03 -17.48 -118.88 -51.12 -30.91 -159.3 -80.36 -112.5 -13.66 -65.36 -30.72 -78.07 71.13 15.97 1.59 27.75 98.7 1.07 436.056 -0.817 0.944 0.01 0.019 0.004 0.023 
19.5989 0.0684793 746.166 731.485 4.27 16438.467 763 -82.02 -181.26 -173.06 0.0 0.0 -73.02 -167.95 0.0 0.0 -14.19 0.0 0.0 0.0 0.0 0.0 48.69 12.98 1.21 31.2 80.8 1.07 -2.768 -0.613 0.969 0.008 0.023 0.0 0.0 
14.7332 0.209653 1565.78 1565.78 5.91 0 0 -79.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.85 15.48 1.5 0.0 0.0 0.0 -8.542 -1.095 1.0 0.0 0.0 0.0 0.0 
6.46585 0.215354 599.458 564.633 5.95 7706.2539 833 -34.93 -20.61 -45.06 -63.22 -17.46 -118.17 -81.54 -249.34 -238.7 -104.15 -52.08 -230.17 -12.08 -9.42 -115.09 41.12 12.28 1.41 10.7 87.1 1.04 77.045 -0.302 0.934 0.016 0.014 0.016 0.02 
13.6064 0.124983 2165.8 2099.68 5.56 15294.857 558 -67.24 -158.01 -8.74 -159.36 0.0 -111.34 -262.76 -56.78 0.0 -42.75 -97.9 0.0 -87.85 0.0 0.0 55.48 15.25 1.42 41.4 84.9 1.1 -17.595 -0.649 0.957 0.022 0.008 0.013 0.0 
11.86 0.086605 274097 268294 3.8 13525.038 497 -98.92 -114.75 -93.97 0.0 0.0 -29.92 -42.49 0.0 0.0 -85.63 0.0 0.0 0.0 0.0 0.0 28.55 12.28 1.01 40.9 25.9 1.02 -1.683 -0.445 0.97 0.013 0.017 0.0 0.0 
16.9131 0.104219 139.17 134.417 3.75 23883.043 1057 -69.46 -25.01 -59.74 -54.87 0.0 -27.37 -43.52 -7.12 0.0 -74.96 -109.44 0.0 -66.94 0.0 0.0 36.24 14.51 1.34 31.7 67.4 1.03 -1.839 -0.609 0.964 0.004 0.011 0.021 0.0 
29.5791 0.0734514 2241.87 2250.32 3.45 10446.221 404 -93.35 -182.03 0.0 0.0 0.0 -25.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 79.45 13.95 1.66 37.9 76.9 1.01 -1.303 -1.074 0.984 0.016 0.0 0.0 0.0 
83.944 0.0980007 2276.03 2276.03 7.55 0 0 -94.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.57 14.15 1.22 0.0 0.0 0.0 -13.469 -2.718 1.0 0.0 0.0 0.0 0.0 
13.5377 0.038814 5.70713 5.60297 3.04 12952.23 496 -56.11 -72.38 0.0 0.0 0.0 -14.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.33 14.64 1.28 39.0 29.4 1.1 -0.708 -0.425 0.978 0.022 0.0 0.0 0.0 
24.6216 0.0829188 1109.85 1090.65 3.78 11702.563 631 -110.67 -90.75 0.0 0.0 0.0 -106.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 69.95 15.8 1.2 26.2 44.7 1.01 -2.239 -0.74 0.978 0.022 0.0 0.0 0.0 
3.04253 0.28199 151.442 148.988 4.42 15661.02 611 -29.52 -65.24 -56.68 0.0 0.0 -52.57 -99.36 0.0 0.0 -56.14 0.0 0.0 0.0 0.0 0.0 25.55 12.91 1.46 38.3 38.3 1.08 -1.638 -0.29 0.982 0.005 0.013 0.0 0.0 
0.3096 0.303205 3340.59 3274.42 7.35 43048.707 1431 -28.25 -60.46 -31.08 0.0 0.0 -53.51 -41.74 0.0 0.0 -43.49 0.0 0.0 0.0 0.0 0.0 64.74 15.88 1.33 46.1 55.6 1.03 626.088 -0.156 0.975 0.005 0.02 0.0 0.0 
26.659 0.114644 606.303 593.428 7.43 29544.168 1455 -94.85 -93.9 0.0 0.0 0.0 -44.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.05 15.19 1.1 29.1 85.5 1.1 22.453 -0.914 0.975 0.025 0.0 0.0 0.0 
23.5253 0.11759 1770.78 1755.05 6.92 18977.412 594 -109.1 -117.83 0.0 0.0 0.0 -80.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 66.19 15.57 1.18 49.5 34.7 1.1 102.891 -0.887 0.989 0.011 0.0 0.0 0.0 
1.74112 0.319591 282.569 273.149 5.16 20090.232 675 -28.06 -38.72 -14.31 -40.41 0.0 -98.14 -109.92 -133.47 0.0 -11.3 -5.65 0.0 -35.39 0.0 0.0 28.81 15.04 1.54 45.6 29.8 1.07 9.189 -0.383 0.961 0.022 0.012 0.005 0.0 
3.3884 0.0653179 1907.74 1830.34 6.61 36723.334 1110 -43.02 -9.03 -19.36 0.0 0.0 -96.03 -213.19 0.0 0.0 -65.25 0.0 0.0 0.0 0.0 0.0 76.41 13.41 1.08 51.2 98.9 1.04 421.342 -0.224 0.954 0.022 0.024 0.0 0.0 
20.3255 0.126917 5.79274e+06 5.79274e+06 3.06 0 0 -96.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.16 13.41 1.59 0.0 0.0 0.0 -2.073 -0.739 1.0 0.0 0.0 0.0 0.0 
34.5272 0.0832399 4473.99 4371.49 6.74 10553.042 841 -112.45 -47.23 -192.29 0.0 0.0 -28.4 -58.79 0.0 0.0 -49.88 0.0 0.0 0.0 0.0 0.0 71.01 12.34 1.38 16.6 95.9 1.01 92.974 -1.233 0.969 0.015 0.016 0.0 0.0 
62.9244 0.128945 1.06416e+07 1.16808e+07 7.58 6967.0786 193 -99.31 -53.63 -43.7 0.0 0.0 -19.46 -9.92 0.0 0.0 -83.48 0.0 0.0 0.0 0.0 0.0 20.54 12.14 1.3 56.7 56.5 1.07 -11.313 -2.319 0.98 0.016 0.004 0.0 0.0 
8.34651 -0.00948847 2834.44 2834.44 7.88 0 0 -60.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.55 13.34 1.18 0.0 0.0 0.0 495.295 -0.451 1.0 0.0 0.0 0.0 0.0 
12.143 0.0804141 381.494 377.417 4.55 9483.8457 342 -67.65 -62.24 0.0 0.0 0.0 -96.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.74 12.02 1.17 41.7 97.0 1.03 -3.03 -0.407 0.989 0.011 0.0 0.0 0.0 
0.0417386 0.333658 12.5955 12.2703 4 11484.309 313 -12.63 -4.04 -28.92 -13.51 0.0 -45.13 -76.72 -85.75 0.0 -108.78 -252.37 0.0 -29.33 0.0 0.0 43.84 12.01 1.11 58.0 51.8 1.0 18.014 1.051 0.969 0.009 0.012 0.01 0.0 
8.79246 0.272991 5.62044e+06 5.57755e+06 4.14 18898.351 730 -117.33 -109.12 0.0 0.0 0.0 -24.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.96 15.6 1.47 38.4 26.2 1.02 -3.708 -0.897 0.977 0.023 0.0 0.0 0.0 
1.36654 0.791972 307.029 305.885 6.39 4381.0183 198 -23.32 -22.62 0.0 0.0 0.0 -72.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.59 15.65 1.47 32.0 69.3 1.07 69.445 -0.353 0.996 0.004 0.0 0.0 0.0 
11.2775 0.259825 14297.2 13509.4 7.96 91669.262 3209 -62.35 -114.72 -39.28 -7.48 -61.73 -62.41 -76.76 -21.22 -66.78 -90.76 -149.75 -68.07 -63.94 -21.1 -81.86 47.38 12.76 1.67 42.83 40.7 1.0 359.999 -1.068 0.936 0.009 0.018 0.013 0.024 
6.28544 0.206998 2622.27 2527.87 6.66 8848.8799 1013 -49.49 -59.39 -107.39 -48.01 0.0 -90.27 -194.08 -40.62 0.0 -96.96 -171.62 0.0 -112.44 0.0 0.0 46.23 14.03 1.55 10.6 50.8 1.02 151.551 -0.65 0.956 0.024 0.017 0.003 0.0 
84.9678 0.0670672 515.216 507.505 7.39 19374.406 867 -85.57 -20.54 0.0 0.0 0.0 -77.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.08 15.21 1.07 32.1 42.1 1.07 -7.279 -2.417 0.985 0.015 0.0 0.0 0.0 
12.2098 0.188514 259.693 253.682 7.17 32739.375 1345 -60.67 -64.92 -41.86 0.0 0.0 -115.13 -255.59 0.0 0.0 -45.59 0.0 0.0 0.0 0.0 0.0 29.03 13.59 1.31 35.9 44.1 1.04 15.252 -0.684 0.976 0.001 0.023 0.0 0.0 
15.6796 0.122395 14651.1 14651.1 7.39 0 0 -88.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.44 12.71 1.55 0.0 0.0 0.0 363.729 -0.966 1.0 0.0 0.0 0.0 0.0 
3.23691 0.302107 1233.84 1209.99 7.31 20920.2 1085 -36.08 -77.57 -85.51 0.0 0.0 -70.87 -70.87 0.0 0.0 -52.51 0.0 0.0 0.0 0.0 0.0 38.57 14.86 1.5 27.4 44.9 1.05 248.881 -0.578 0.958 0.022 0.02 0.0 0.0 
20.5202 0.193308 13692.2 13545 6.14 16902.982 527 -100.54 -182.98 -47.25 0.0 0.0 -75.75 -94.69 0.0 0.0 -72.41 0.0 0.0 0.0 0.0 0.0 70.22 14.66 1.54 49.7 39.0 1.07 33.886 -1.071 0.988 0.001 0.011 0.0 0.0 
14.7555 0.101913 499.174 492.866 5.78 14125.032 718 -77.23 -169.13 -111.21 -124.34 -166.04 -57.52 -28.18 -108.14 -115.04 -14.17 -19.55 -15.59 -116.31 -89.56 -69.08 59.03 12.33 1.07 29.07 29.5 1.06 -6.206 -0.473 0.977 0.007 0.006 0.004 0.006 
0.0382191 0.442031 48.0675 47.2313 3.65 7624.9879 325 -26.84 -62.27 -2.95 0.0 0.0 -67.29 -113.72 0.0 0.0 -68.31 0.0 0.0 0.0 0.0 0.0 65.22 14.17 1.29 34.4 72.3 1.07 1.824 0.03 0.977 0.011 0.012 0.0 0.0 
2.22697 -0.493562 246.608 241.239 5.52 35811.406 961 -27.78 -6.94 0.0 0.0 0.0 -11.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.36 13.69 1.08 59.2 82.0 1.03 85.631 -0.051 0.977 0.023 0.0 0.0 0.0 
0.52028 0.141974 447.147 437.922 7.67 25893.088 1188 -28.39 -18.45 0.0 0.0 0.0 -52.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.7 14.1 1.08 31.4 63.9 1.0 581.584 -0.082 0.979 0.021 0.0 0.0 0.0 
1.36661 0.208746 226.12 225.92 4.41 767.28645 34 -26.1 -36.54 0.0 0.0 0.0 -107.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.96 13.4 1.7 33.0 80.1 1.07 -0.221 -0.325 0.999 0.001 0.0 0.0 0.0 
24.4869 0.0725848 97.6071 96.7202 4.69 1554.2982 108 -64.29 -120.87 -86.79 0.0 0.0 -51.68 -90.44 0.0 0.0 -107.98 0.0 0.0 0.0 0.0 0.0 22.69 15.3 1.14 19.7 35.1 1.08 -2.315 -0.774 0.977 0.02 0.003 0.0 0.0 
25.6017 0.147433 23268.2 22709.9 5.5 13515.308 727 -118.56 -82.99 -128.04 -20.16 -250.16 -70.58 -101.64 -40.23 -160.92 -30.27 -44.19 -12.11 -113.17 -83.75 -18.74 73.65 13.56 1.54 24.8 55.0 1.04 -10.565 -1.136 0.948 0.024 0.011 0.009 0.008 
3.53846 0.281616 19.5044 19.4533 3.96 2108.322 90 -38.91 -89.88 0.0 0.0 0.0 -66.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.32 14.67 1.35 34.4 79.4 1.08 -1.417 -0.479 0.997 0.003 0.0 0.0 0.0 
10.1527 0.0778142 1253.12 1256.05 4.95 2595.5406 258 -65.35 -118.28 -8.5 0.0 0.0 -99.2 -40.67 0.0 0.0 -110.29 0.0 0.0 0.0 0.0 0.0 63.91 14.74 1.34 12.7 56.5 1.01 -4.734 -0.481 0.991 0.002 0.007 0.0 0.0 
22.624 0.0931161 1888.83 1888.83 5.76 0 0 -101.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 64.04 15.86 1.16 0.0 0.0 0.0 -10.182 -0.755 1.0 0.0 0.0 0.0 0.0 
12.9313 0.218079 2082.1 2082.1 6.4 0 0 -55.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39.36 13.07 1.69 0.0 0.0 0.0 51.512 -0.951 1.0 0.0 0.0 0.0 0.0 
1.32792 0.340347 970.52 950.085 5.62 16217.69 612 -15.23 -6.4 -4.87 -15.84 0.0 -102.81 -125.43 -150.1 0.0 -92.43 -230.15 0.0 -88.17 0.0 0.0 59.28 15.46 1.25 39.2 79.3 1.03 176.284 1.454 0.976 0.01 0.009 0.005 0.0 
9.42079 0.219155 15.1613 15.0685 3.96 5755.447 227 -58.2 -83.81 0.0 0.0 0.0 -30.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.38 15.89 1.39 37.8 99.8 1.09 -2.669 -0.877 0.992 0.008 0.0 0.0 0.0 
7.10817 0.247191 2298.35 2284.59 4.37 8918.8081 336 -45.11 -37.89 -102.4 -18.04 0.0 -37.22 -10.05 -7.07 0.0 -11.02 -9.59 0.0 -59.92 0.0 0.0 45.11 15.48 1.68 39.6 72.8 1.0 -3.128 -0.614 0.975 0.015 0.005 0.005 0.0 
8.18336 0.234206 8086.64 7963.48 6 7538.0549 682 -58.16 -54.67 -63.39 0.0 0.0 -21.87 -11.81 0.0 0.0 -114.0 0.0 0.0 0.0 0.0 0.0 65.45 12.97 1.65 14.2 33.1 1.01 132.225 -0.692 0.984 0.002 0.014 0.0 0.0 
2.33896 0.0363068 3312.67 3192.58 7.38 11600.724 632 -34.57 -26.96 -37.34 -41.14 -77.09 -35.7 -67.83 -34.27 -76.04 -101.42 -113.59 -211.97 -110.07 -60.54 -47.58 67.22 14.42 1.27 25.8 60.5 1.06 621.317 -0.239 0.956 0.008 0.012 0.013 0.011 
2.88762 -0.646196 34.6709 33.3569 4.1 37188.121 1021 -29.65 -69.38 -33.21 -14.82 -67.9 -40.6 -19.49 -22.74 -94.6 -21.82 -27.49 -43.64 -113.4 -70.31 -40.48 55.92 13.86 1.11 57.5 28.6 1.08 0.377 -0.073 0.935 0.017 0.015 0.024 0.009 
0.0632903 0.3339 82.7647 81.1552 3.55 16912.885 598 -12.65 -17.33 0.0 0.0 0.0 -11.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.78 13.49 1.5 43.0 26.5 1.05 16.197 1.081 0.978 0.022 0.0 0.0 0.0 
26.2186 0.195006 1532.86 1510.24 5.24 14207.343 733 -85.3 -99.8 0.0 0.0 0.0 -90.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33.62 15.68 1.56 27.6 94.1 1.06 -4.525 -1.498 0.982 0.018 0.0 0.0 0.0 
1.61316 0.325188 9.58788 9.54236 4.65 2525.476 195 -63.69 -74.52 0.0 0.0 0.0 -66.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.67 15.11 1.28 17.1 29.0 1.09 -2.953 -0.64 0.994 0.006 0.0 0.0 0.0 
81.8478 0.0352033 586.547 581.431 5.49 9293.8967 434 -107.61 -45.2 0.0 0.0 0.0 -26.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 53.08 13.67 1.07 31.1 61.2 1.08 -6.548 -2.077 0.989 0.011 0.0 0.0 0.0 
7.29136 0.269445 1.26601e+06 1.23244e+06 4.23 13643.64 724 -89.35 -197.46 -188.53 -56.29 0.0 -72.38 -96.99 -51.39 0.0 -54.94 -15.38 0.0 -106.49 0.0 0.0 25.01 13.33 1.62 25.9 88.6 1.01 -3.638 -0.946 0.955 0.008 0.015 0.022 0.0 
14.9353 0.0860163 223.841 215.221 6.42 57745.378 1925 -67.99 -40.11 -14.28 0.0 0.0 -28.05 -37.87 0.0 0.0 -115.17 0.0 0.0 0.0 0.0 0.0 44.13 12.79 1.17 45.9 34.1 1.04 42.368 -0.511 0.961 0.02 0.019 0.0 0.0 
17.3265 0.192986 863.252 863.252 3.51 0 0 -66.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.43 12.69 1.58 0.0 0.0 0.0 -2.401 -0.713 1.0 0.0 0.0 0.0 0.0 
3.31767 0.290849 1566.71 1520.7 6.25 30623.488 1075 -35.58 -35.94 -78.99 0.0 0.0 -56.14 -107.23 0.0 0.0 -110.61 0.0 0.0 0.0 0.0 0.0 65.05 15.64 1.27 43.2 33.9 1.08 262.729 -0.241 0.96 0.018 0.022 0.0 0.0 
7.58878 0.199261 6164.63 5879.19 6.5 55742.443 2799 -59.19 -93.52 -111.28 -55.05 0.0 -36.04 -44.69 -33.16 0.0 -38.72 -58.85 0.0 -107.39 0.0 0.0 77.0 14.22 1.39 28.5 98.0 1.01 309.289 -0.495 0.943 0.021 0.017 0.019 0.0 
23.9916 0.160427 1546.01 1526.84 4.34 1561.0487 55 -80.56 -198.98 -178.84 -194.15 0.0 -35.04 -11.56 -15.07 0.0 -14.38 -18.98 0.0 -81.26 0.0 0.0 37.53 14.64 1.54 42.8 41.1 1.06 -3.164 -1.067 0.974 0.015 0.009 0.002 0.0 
31.1147 0.257019 193349 187902 7.42 11997.099 1107 -95.04 -228.1 -71.28 -81.73 -203.39 -98.49 -122.13 -239.33 -153.64 -70.43 -96.49 -158.47 -55.64 -13.91 -45.32 11.31 13.06 1.38 13.0 60.6 1.04 -10.014 4.555 0.939 0.019 0.003 0.018 0.021 
4.46791 0.295847 4611.28 4611.28 7.01 0 0 -92.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.82 14.9 1.53 0.0 0.0 0.0 -13.354 -1.408 1.0 0.0 0.0 0.0 0.0 
17.418 0.162628 760.987 746.145 5.46 20522.718 848 -50.45 -25.73 0.0 0.0 0.0 -67.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.21 12.13 1.6 35.7 32.5 1.06 -4.128 -0.814 0.98 0.02 0.0 0.0 0.0 
27.8598 0.147403 56873 55136.3 4.28 38067.771 1259 -82.15 -75.58 -109.26 -119.94 0.0 -71.48 -174.41 -9.29 0.0 -50.71 -28.9 0.0 -89.93 0.0 0.0 76.55 15.9 1.69 47.3 68.1 1.09 -4.663 -1.22 0.961 0.008 0.022 0.009 0.0 
4.77029 0.101345 29.7536 29.2166 6.67 22101.601 729 -32.36 -80.25 -73.78 0.0 0.0 -97.54 -97.54 0.0 0.0 -67.95 0.0 0.0 0.0 0.0 0.0 19.93 14.79 1.03 46.6 63.5 1.02 20.602 -0.272 0.972 0.014 0.014 0.0 0.0 
27.1761 0.177892 604359 595300 6.03 7285.7301 754 -105.04 -142.85 0.0 0.0 0.0 -95.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.34 12.91 1.21 11.9 27.2 1.09 -5.233 -0.037 0.984 0.016 0.0 0.0 0.0 
4.59055 0.106879 28.184 27.0445 6.51 4838.3863 304 -29.16 -60.65 -32.08 -16.33 -3.21 -106.95 -249.19 -176.47 -263.1 -96.85 -135.59 -23.24 -89.03 -85.47 -19.44 22.92 12.07 1.09 21.5 96.8 1.02 49.185 -0.209 0.954 0.009 0.019 0.012 0.006 
3.71837 0.243784 41524.8 41821.1 3.56 29245.702 826 -119.04 -130.94 -51.19 0.0 0.0 -118.34 -72.19 0.0 0.0 -83.63 0.0 0.0 0.0 0.0 0.0 39.58 12.71 1.15 55.5 94.9 1.05 -1.559 -0.283 0.97 0.006 0.024 0.0 0.0 
4.51083 0.259399 280.946 264.807 4.97 52345.565 2020 -39.17 -83.04 -37.99 -86.57 -66.98 -91.12 -141.24 -112.08 -74.72 -30.65 -43.22 -15.02 -97.25 -169.22 -31.67 21.65 12.64 1.46 39.13 32.9 1.06 -2.575 -0.523 0.94 0.008 0.022 0.015 0.015 
22.3083 0.14918 580.648 579.908 3.47 1390.3082 47 -74.52 -51.42 0.0 0.0 0.0 -103.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 40.37 15.38 1.68 45.5 76.5 1.04 -2.866 -0.952 0.998 0.002 0.0 0.0 0.0 
22.0041 0.184069 8654.95 8654.95 7.61 0 0 -98.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.42 12.67 1.47 0.0 0.0 0.0 199.837 -1.109 1.0 0.0 0.0 0.0 0.0 
4.66727 0.490948 1823.77 1750.92 4.51 34449.04 1403 -49.91 -41.92 -77.86 -12.98 0.0 -60.84 -146.62 -122.29 0.0 -100.66 -29.19 0.0 -114.91 0.0 0.0 54.11 12.22 1.65 36.1 95.4 1.05 -3.165 -0.498 0.955 0.005 0.023 0.017 0.0 
0.433101 0.333755 29533.7 29222.7 6.14 4891.0066 520 -19.66 -21.82 -23.2 -44.24 0.0 -40.85 -71.49 -91.91 0.0 -106.66 -143.99 0.0 -32.51 0.0 0.0 79.43 15.75 1.67 11.6 38.4 1.05 384.544 1.172 0.987 0.002 0.008 0.003 0.0 
20.8789 0.0642845 1015.07 1005.8 4.84 8419.2589 376 -94.52 -216.45 0.0 0.0 0.0 -98.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.25 12.14 1.13 32.5 91.1 1.09 -4.769 -0.611 0.99 0.01 0.0 0.0 0.0 
7.17312 0.179452 1452.72 1452.72 3.19 0 0 -55.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 78.85 15.02 1.51 0.0 0.0 0.0 -1.438 -0.35 1.0 0.0 0.0 0.0 0.0 
2.15161 0.155049 194.451 189.676 4.41 32511.383 859 -32.34 -52.71 -29.11 0.0 0.0 -58.59 -81.44 0.0 0.0 -107.42 0.0 0.0 0.0 0.0 0.0 76.26 15.03 1.17 60.0 78.0 1.06 19.527 -0.083 0.975 0.003 0.022 0.0 0.0 
28.5248 0.146288 612.598 612.598 6.23 0 0 -63.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.01 15.43 1.23 0.0 0.0 0.0 -6.521 -1.162 1.0 0.0 0.0 0.0 0.0 
173.887 0.107942 4477.42 4400.45 7.35 18959.813 1228 -94.59 -96.48 0.0 0.0 0.0 -30.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37.91 15.51 1.61 21.2 60.9 1.08 -17.443 -5.569 0.978 0.022 0.0 0.0 0.0 
1.59909 0.145533 3920.77 3849.26 6.52 10112.08 1049 -30.0 -51.0 0.0 0.0 0.0 -84.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.79 14.82 1.37 12.2 65.0 1.0 410.981 -0.172 0.979 0.021 0.0 0.0 0.0 
7.28355 0.280741 688.661 677.493 5.81 20169.184 753 -27.87 -63.26 -11.15 -14.77 0.0 -93.48 -232.77 -89.74 0.0 -16.9 -13.52 0.0 -67.08 0.0 0.0 22.67 13.12 1.7 40.17 52.6 1.07 18.096 -0.622 0.983 0.007 0.008 0.002 0.0 
5.53272 0.108854 175.105 170.689 5.69 22960.694 1187 -41.29 -78.45 -22.71 -32.62 0.0 -59.61 -83.45 -28.02 0.0 -36.56 -43.14 0.0 -77.47 0.0 0.0 32.38 15.31 1.23 28.57 94.9 1.09 6.67 -0.336 0.973 0.011 0.01 0.006 0.0 
2.97763 0.19444 22.9808 21.7533 4.16 30173.956 1710 -26.36 -17.92 -57.2 -54.57 0.0 -103.45 -25.86 -202.76 0.0 -90.64 -113.3 0.0 -60.22 0.0 0.0 36.77 15.28 1.21 24.53 30.2 1.04 -1.393 -0.11 0.946 0.016 0.023 0.015 0.0 
6.23441 0.275188 6984.75 6984.75 7.75 0 0 -51.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.34 13.71 1.66 0.0 0.0 0.0 416.084 -0.933 1.0 0.0 0.0 0.0 0.0 
